term,Metabolite,MetaboliteID,Description,pubchem,MetaboliteID_pubchem_from_ambiguity_bygroup,MetaboliteID_pubchem_to_ambiguity_bygroup,MetaboliteID_pubchem_ambiguity_bygroup,MetaboliteID_pubchem_from_ambiguity,MetaboliteID_pubchem_to_ambiguity,MetaboliteID_pubchem_ambiguity
Pentose phosphate pathway - Homo sapiens (human),2-Deoxy-D-ribose 5-phosphate,C00673,Pentose phosphate pathway - Homo sapiens (human),150629,1,2,one-to-many,1,2,one-to-many
Pentose phosphate pathway - Homo sapiens (human),"D-Ribose 1,5-bisphosphate",C01151,Pentose phosphate pathway - Homo sapiens (human),14035695,1,1,one-to-one,1,1,one-to-one
Pentose phosphate pathway - Homo sapiens (human),beta-D-Glucose 6-phosphate,C01172,Pentose phosphate pathway - Homo sapiens (human),439427,1,1,one-to-one,1,1,one-to-one
Pentose phosphate pathway - Homo sapiens (human),"D-Ribulose 1,5-bisphosphate",C01182,Pentose phosphate pathway - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose phosphate pathway - Homo sapiens (human),6-Phospho-2-dehydro-D-gluconate,C01218,Pentose phosphate pathway - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose phosphate pathway - Homo sapiens (human),"D-Glucono-1,5-lactone 6-phosphate",C01236,Pentose phosphate pathway - Homo sapiens (human),439452,1,1,one-to-one,1,1,one-to-one
Pentose phosphate pathway - Homo sapiens (human),Deoxyribose,C01801,Pentose phosphate pathway - Homo sapiens (human),22833604,1,1,one-to-one,1,1,one-to-one
Pentose phosphate pathway - Homo sapiens (human),Sedoheptulose,C02076,Pentose phosphate pathway - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose phosphate pathway - Homo sapiens (human),2-Amino-2-deoxy-D-gluconate,C03752,Pentose phosphate pathway - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose phosphate pathway - Homo sapiens (human),2-Dehydro-3-deoxy-6-phospho-D-gluconate,C04442,Pentose phosphate pathway - Homo sapiens (human),3080745,1,1,one-to-one,1,1,one-to-one
Pentose phosphate pathway - Homo sapiens (human),Sedoheptulose 7-phosphate,C05382,Pentose phosphate pathway - Homo sapiens (human),92042786,1,3,one-to-many,1,3,one-to-many
Pentose phosphate pathway - Homo sapiens (human),Sedoheptulose 7-phosphate,C05382,Pentose phosphate pathway - Homo sapiens (human),616,1,3,one-to-many,1,3,one-to-many
Pentose phosphate pathway - Homo sapiens (human),Sedoheptulose 7-phosphate,C05382,Pentose phosphate pathway - Homo sapiens (human),165007,1,3,one-to-many,1,3,one-to-many
Pentose phosphate pathway - Homo sapiens (human),D-arabino-Hex-3-ulose 6-phosphate,C06019,Pentose phosphate pathway - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose phosphate pathway - Homo sapiens (human),2-Keto-D-gluconic acid,C06473,Pentose phosphate pathway - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose phosphate pathway - Homo sapiens (human),D-Glucosaminate-6-phosphate,C20589,Pentose phosphate pathway - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),Pyruvate,C00022,Pentose and glucuronate interconversions - Homo sapiens (human),1060,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),Pyruvate,C00022,Pentose and glucuronate interconversions - Homo sapiens (human),107735,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),2-Oxoglutarate,C00026,Pentose and glucuronate interconversions - Homo sapiens (human),51,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),2-Oxoglutarate,C00026,Pentose and glucuronate interconversions - Homo sapiens (human),164533,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucose,C00029,Pentose and glucuronate interconversions - Homo sapiens (human),8629,1,6,one-to-many,2,6,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucose,C00029,Pentose and glucuronate interconversions - Homo sapiens (human),439156,1,6,one-to-many,2,6,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucose,C00029,Pentose and glucuronate interconversions - Homo sapiens (human),18068,1,6,one-to-many,2,6,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucose,C00029,Pentose and glucuronate interconversions - Homo sapiens (human),6857410,1,6,one-to-many,2,6,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucose,C00029,Pentose and glucuronate interconversions - Homo sapiens (human),1166,1,6,one-to-many,2,6,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucose,C00029,Pentose and glucuronate interconversions - Homo sapiens (human),4523445,1,6,one-to-many,2,6,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Glucose 1-phosphate,C00103,Pentose and glucuronate interconversions - Homo sapiens (human),65533,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Glucose 1-phosphate,C00103,Pentose and glucuronate interconversions - Homo sapiens (human),439165,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),Glycerone phosphate,C00111,Pentose and glucuronate interconversions - Homo sapiens (human),668,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),Glycerone phosphate,C00111,Pentose and glucuronate interconversions - Homo sapiens (human),4643300,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),Glycerol,C00116,Pentose and glucuronate interconversions - Homo sapiens (human),753,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucuronate,C00167,Pentose and glucuronate interconversions - Homo sapiens (human),17473,1,4,one-to-many,2,4,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucuronate,C00167,Pentose and glucuronate interconversions - Homo sapiens (human),15592253,1,4,one-to-many,2,4,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucuronate,C00167,Pentose and glucuronate interconversions - Homo sapiens (human),15592259,1,4,one-to-many,2,4,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),UDP-glucuronate,C00167,Pentose and glucuronate interconversions - Homo sapiens (human),390,1,4,one-to-many,2,4,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylose,C00181,Pentose and glucuronate interconversions - Homo sapiens (human),135191,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Glucuronate,C00191,Pentose and glucuronate interconversions - Homo sapiens (human),444791,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribulose 5-phosphate,C00199,Pentose and glucuronate interconversions - Homo sapiens (human),439184,1,5,one-to-many,2,5,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribulose 5-phosphate,C00199,Pentose and glucuronate interconversions - Homo sapiens (human),440101,1,5,one-to-many,2,5,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribulose 5-phosphate,C00199,Pentose and glucuronate interconversions - Homo sapiens (human),77982,1,5,one-to-many,2,5,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribulose 5-phosphate,C00199,Pentose and glucuronate interconversions - Homo sapiens (human),439167,1,5,one-to-many,2,5,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribulose 5-phosphate,C00199,Pentose and glucuronate interconversions - Homo sapiens (human),21115541,1,5,one-to-many,2,5,many-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),2-Dehydro-3-deoxy-D-gluconate,C00204,Pentose and glucuronate interconversions - Homo sapiens (human),161227,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Arabinose,C00216,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylulose 5-phosphate,C00231,Pentose and glucuronate interconversions - Homo sapiens (human),439190,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylulose 5-phosphate,C00231,Pentose and glucuronate interconversions - Homo sapiens (human),5459820,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),L-Arabinose,C00259,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),Glycolaldehyde,C00266,Pentose and glucuronate interconversions - Homo sapiens (human),756,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribulose,C00309,Pentose and glucuronate interconversions - Homo sapiens (human),12358756,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylulose,C00310,Pentose and glucuronate interconversions - Homo sapiens (human),12358757,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylulose,C00310,Pentose and glucuronate interconversions - Homo sapiens (human),5289590,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),L-Xylulose,C00312,Pentose and glucuronate interconversions - Homo sapiens (human),89810215,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),L-Xylulose,C00312,Pentose and glucuronate interconversions - Homo sapiens (human),22253,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Galacturonate,C00333,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),Xylitol,C00379,Pentose and glucuronate interconversions - Homo sapiens (human),6912,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),"2,5-Dioxopentanoate",C00433,Pentose and glucuronate interconversions - Homo sapiens (human),523,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),Pectate,C00470,Pentose and glucuronate interconversions - Homo sapiens (human),445929,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),Ribitol,C00474,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),D-Lyxose,C00476,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylonate,C00502,Pentose and glucuronate interconversions - Homo sapiens (human),6602431,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylonate,C00502,Pentose and glucuronate interconversions - Homo sapiens (human),5460056,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),L-Ribulose,C00508,Pentose and glucuronate interconversions - Homo sapiens (human),9920423,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Mannonate,C00514,Pentose and glucuronate interconversions - Homo sapiens (human),3246006,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),L-Arabitol,C00532,Pentose and glucuronate interconversions - Homo sapiens (human),439255,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Tagaturonate,C00558,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),3-Dehydro-L-gulonate,C00618,Pentose and glucuronate interconversions - Homo sapiens (human),439273,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),3-Dehydro-L-gulonate,C00618,Pentose and glucuronate interconversions - Homo sapiens (human),46878417,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),Pectin,C00714,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),CDP-ribitol,C00789,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),L-Gulonate,C00800,Pentose and glucuronate interconversions - Homo sapiens (human),152304,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Altronate,C00817,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),D-Fructuronate,C00905,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribitol 5-phosphate,C01068,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),L-Ribulose 5-phosphate,C01101,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),L-Lyxose,C01508,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),D-Arabitol,C01904,Pentose and glucuronate interconversions - Homo sapiens (human),94154,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),D-Xylonolactone,C02266,Pentose and glucuronate interconversions - Homo sapiens (human),439692,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),Digalacturonate,C02273,Pentose and glucuronate interconversions - Homo sapiens (human),4532283,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),L-Glyceraldehyde,C02426,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),"D-Xylono-1,4-lactone",C02753,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),beta-D-Glucuronoside,C03033,Pentose and glucuronate interconversions - Homo sapiens (human),9547634,1,6,one-to-many,1,6,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),beta-D-Glucuronoside,C03033,Pentose and glucuronate interconversions - Homo sapiens (human),126511,1,6,one-to-many,1,6,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),beta-D-Glucuronoside,C03033,Pentose and glucuronate interconversions - Homo sapiens (human),44263358,1,6,one-to-many,1,6,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),beta-D-Glucuronoside,C03033,Pentose and glucuronate interconversions - Homo sapiens (human),101020190,1,6,one-to-many,1,6,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),beta-D-Glucuronoside,C03033,Pentose and glucuronate interconversions - Homo sapiens (human),53480452,1,6,one-to-many,1,6,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),beta-D-Glucuronoside,C03033,Pentose and glucuronate interconversions - Homo sapiens (human),53461996,1,6,one-to-many,1,6,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),L-Xylulose 5-phosphate,C03291,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),2-Dehydro-3-deoxy-D-xylonate,C03826,Pentose and glucuronate interconversions - Homo sapiens (human),5280626,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),5-Dehydro-4-deoxy-D-glucuronate,C04053,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),"(4S)-4,6-Dihydroxy-2,5-dioxohexanoate",C04349,Pentose and glucuronate interconversions - Homo sapiens (human),440303,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate",C04575,Pentose and glucuronate interconversions - Homo sapiens (human),440390,1,3,one-to-many,1,3,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate",C04575,Pentose and glucuronate interconversions - Homo sapiens (human),53477844,1,3,one-to-many,1,3,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate",C04575,Pentose and glucuronate interconversions - Homo sapiens (human),21145097,1,3,one-to-many,1,3,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),D-Glucuronate 1-phosphate,C05385,Pentose and glucuronate interconversions - Homo sapiens (human),439432,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),L-Xylonate,C05411,Pentose and glucuronate interconversions - Homo sapiens (human),6971043,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),L-Xylonate,C05411,Pentose and glucuronate interconversions - Homo sapiens (human),6971042,1,2,one-to-many,1,2,one-to-many
Pentose and glucuronate interconversions - Homo sapiens (human),L-Lyxonate,C05412,Pentose and glucuronate interconversions - Homo sapiens (human),644110,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),4-(4-Deoxy-alpha-D-gluc-4-enuronosyl)-D-galacturonate,C06118,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),L-Xylulose 1-phosphate,C06441,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),3-Dehydro-L-gulonate 6-phosphate,C14899,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),L-Galactonate,C15930,Pentose and glucuronate interconversions - Homo sapiens (human),604,1,1,one-to-one,1,1,one-to-one
Pentose and glucuronate interconversions - Homo sapiens (human),2-Dehydro-3-deoxy-L-galactonate,C20680,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),D-Ribulose 1-phosphate,C22337,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Pentose and glucuronate interconversions - Homo sapiens (human),4-Deoxy-L-threo-hex-4-enopyranuronate,C22712,Pentose and glucuronate interconversions - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Fructose and mannose metabolism - Homo sapiens (human),D-Fructose 6-phosphate,C00085,Fructose and mannose metabolism - Homo sapiens (human),69507,1,4,one-to-many,1,4,one-to-many
