"";"original_row_id";"Metabolite";"CAS";"SUPER_PATHWAY";"SUB_PATHWAY";"COMP_ID";"PLATFORM";"RI";"MASS";"PUBCHEM";"KEGG";"HMDB";"CHEBI";"manual_correction";"correction_tbl";"row_id";"seed1_type";"seed1_id";"seed2_type";"seed2_id";"pair_compatible";"compatibility_path";"n_seed_ids";"all_seed_ids_compatible"
"684";"321";"maltohexaose";"34620-77-4";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"35170";"LC/MS Neg";"1224";"989.1";"5288409";"C01936";"HMDB12253";NA;FALSE;NA;321;"HMDB";"HMDB0012253";"KEGG";"C01936";TRUE;"direct";3;TRUE
"685";"321";"maltohexaose";"34620-77-4";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"35170";"LC/MS Neg";"1224";"989.1";"5288409";"C01936";"HMDB12253";NA;FALSE;NA;321;"HMDB";"HMDB0012253";"PUBCHEM";"5288409";TRUE;"direct";3;TRUE
"686";"321";"maltohexaose";"34620-77-4";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"35170";"LC/MS Neg";"1224";"989.1";"5288409";"C01936";"HMDB12253";NA;FALSE;NA;321;"KEGG";"C01936";"PUBCHEM";"5288409";TRUE;"direct";3;TRUE
"687";"322";"maltopentaose";"34620-76-3";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"35163";"LC/MS Neg";"1100";"827.1";"3710145";"C06218";"HMDB12254";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";322;"HMDB";"HMDB0012254";"KEGG";"C06218";FALSE;"no_match";3;FALSE
"688";"322";"maltopentaose";"34620-76-3";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"35163";"LC/MS Neg";"1100";"827.1";"3710145";"C06218";"HMDB12254";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";322;"HMDB";"HMDB0012254";"PUBCHEM";"3710145";TRUE;"direct";3;FALSE
"689";"322";"maltopentaose";"34620-76-3";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"35163";"LC/MS Neg";"1100";"827.1";"3710145";"C06218";"HMDB12254";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";322;"KEGG";"C06218";"PUBCHEM";"3710145";FALSE;"no_match";3;FALSE
"690";"323";"2'-deoxyadenosine 3'-monophosphate";"102832-10-0";"Nucleotide";"Purine metabolism, adenine containing";"40663";"LC/MS Pos";"1383.5";"332.1";"1467";NA;NA;NA;FALSE;NA;323;NA;NA;NA;NA;NA;"no_match";1;TRUE
"691";"324";"maltose";"6363-53-7";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15804";"GC/MS";"2176.1999999999998";"204.1";"439341";"C00208";"HMDB00163";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";324;"HMDB";"HMDB0000163";"KEGG";"C00208";TRUE;"direct";3;FALSE
"692";"324";"maltose";"6363-53-7";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15804";"GC/MS";"2176.1999999999998";"204.1";"439341";"C00208";"HMDB00163";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";324;"HMDB";"HMDB0000163";"PUBCHEM";"439341";FALSE;"no_match";3;FALSE
"693";"324";"maltose";"6363-53-7";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15804";"GC/MS";"2176.1999999999998";"204.1";"439341";"C00208";"HMDB00163";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";324;"KEGG";"C00208";"PUBCHEM";"439341";FALSE;"no_match";3;FALSE
"694";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"HMDB";"HMDB0001296";"KEGG";"C02052";TRUE;"direct";5;TRUE
"695";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"HMDB";"HMDB0001296";"PUBCHEM";"439639";TRUE;"direct";5;TRUE
"696";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"HMDB";"HMDB0001296";"PUBCHEM";"25147451";TRUE;"direct";5;TRUE
"697";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"HMDB";"HMDB0001296";"PUBCHEM";"870";TRUE;"direct";5;TRUE
"698";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"KEGG";"C02052";"PUBCHEM";"439639";TRUE;"direct";5;TRUE
"699";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"KEGG";"C02052";"PUBCHEM";"25147451";TRUE;"direct";5;TRUE
"700";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"KEGG";"C02052";"PUBCHEM";"870";TRUE;"direct";5;TRUE
"701";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"PUBCHEM";"439639";"PUBCHEM";"25147451";TRUE;"secondary";5;TRUE
"702";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"PUBCHEM";"439639";"PUBCHEM";"870";TRUE;"secondary";5;TRUE
"703";"325";"maltotetraose";"34612-38-9";"Carbohydrate";"Oligosaccharide";"15910";"LC/MS Neg";"965";"665.1";"439639, 25147451, 870";"C02052";"HMDB01296";NA;FALSE;NA;325;"PUBCHEM";"25147451";"PUBCHEM";"870";TRUE;"secondary";5;TRUE
"704";"326";"maltotriose";"1109-28-0";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15877";"GC/MS";"2419";"204";"439586";"C01835";"HMDB01262";NA;FALSE;NA;326;"HMDB";"HMDB0001262";"KEGG";"C01835";TRUE;"direct";3;TRUE
"705";"326";"maltotriose";"1109-28-0";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15877";"GC/MS";"2419";"204";"439586";"C01835";"HMDB01262";NA;FALSE;NA;326;"HMDB";"HMDB0001262";"PUBCHEM";"439586";TRUE;"direct";3;TRUE
"706";"326";"maltotriose";"1109-28-0";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15877";"GC/MS";"2419";"204";"439586";"C01835";"HMDB01262";NA;FALSE;NA;326;"KEGG";"C01835";"PUBCHEM";"439586";TRUE;"direct";3;TRUE
"707";"327";"mannitol";"69-65-8";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15335";"GC/MS";"1839";"319.10000000000002";"6251";"C00392";"HMDB00765";NA;FALSE;NA;327;"HMDB";"HMDB0000765";"KEGG";"C00392";TRUE;"direct";3;TRUE
"708";"327";"mannitol";"69-65-8";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15335";"GC/MS";"1839";"319.10000000000002";"6251";"C00392";"HMDB00765";NA;FALSE;NA;327;"HMDB";"HMDB0000765";"PUBCHEM";"6251";TRUE;"direct";3;TRUE
"709";"327";"mannitol";"69-65-8";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"15335";"GC/MS";"1839";"319.10000000000002";"6251";"C00392";"HMDB00765";NA;FALSE;NA;327;"KEGG";"C00392";"PUBCHEM";"6251";TRUE;"direct";3;TRUE
"710";"328";"mannose";"3458-28-4";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"584";"GC/MS";"1753.5";"203.9";NA;"C00159";"HMDB00169";NA;TRUE;"completely_incompatible_manual_with_cas";328;"HMDB";"HMDB0000169";"KEGG";"C00159";FALSE;"no_match";2;FALSE
"711";"329";"mannose-6-phosphate";"70442-25-0, 104872-94-8";"Carbohydrate";"Fructose, mannose, galactose, starch, and sucrose metabolism";"1469";"GC/MS";"2004.6";"387.1";NA;"C00275";"HMDB01078";NA;FALSE;NA;329;"HMDB";"HMDB0001078";"KEGG";"C00275";TRUE;"direct";2;TRUE
"712";"330";"margarate (17:0)";"506-12-7";"Lipid";"Long chain fatty acid";"1121";"LC/MS Neg";"5733";"269.3";"10465";NA;"HMDB02259";NA;FALSE;NA;330;"HMDB";"HMDB0002259";"PUBCHEM";"10465";TRUE;"direct";2;TRUE
"713";"331";"metformin";"1115-70-4";"Xenobiotics";"Drug";"39972";"GC/MS";"1746.4";"284.10000000000002";"4091";"C07151";"HMDB01921";NA;FALSE;NA;331;"HMDB";"HMDB0001921";"KEGG";"C07151";TRUE;"direct";3;TRUE
"714";"331";"metformin";"1115-70-4";"Xenobiotics";"Drug";"39972";"GC/MS";"1746.4";"284.10000000000002";"4091";"C07151";"HMDB01921";NA;FALSE;NA;331;"HMDB";"HMDB0001921";"PUBCHEM";"4091";TRUE;"direct";3;TRUE
"715";"331";"metformin";"1115-70-4";"Xenobiotics";"Drug";"39972";"GC/MS";"1746.4";"284.10000000000002";"4091";"C07151";"HMDB01921";NA;FALSE;NA;331;"KEGG";"C07151";"PUBCHEM";"4091";TRUE;"direct";3;TRUE
"716";"332";"methionine";"63-68-3";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"1302";"LC/MS Pos";"1252";"150.1";"6137";"C00073";"HMDB00696";NA;FALSE;NA;332;"HMDB";"HMDB0000696";"KEGG";"C00073";TRUE;"direct";3;TRUE
"717";"332";"methionine";"63-68-3";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"1302";"LC/MS Pos";"1252";"150.1";"6137";"C00073";"HMDB00696";NA;FALSE;NA;332;"HMDB";"HMDB0000696";"PUBCHEM";"6137";TRUE;"direct";3;TRUE
"718";"332";"methionine";"63-68-3";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"1302";"LC/MS Pos";"1252";"150.1";"6137";"C00073";"HMDB00696";NA;FALSE;NA;332;"KEGG";"C00073";"PUBCHEM";"6137";TRUE;"direct";3;TRUE
"719";"333";"methionylalanine";"3061-96-9";"Peptide";"Dipeptide";"40685";"LC/MS Pos";"1500";"221.1";NA;NA;NA;NA;FALSE;NA;333;NA;NA;NA;NA;NA;"no_match";0;TRUE
"720";"334";"1-arachidonoylglycerophosphocholine*";NA;"Lipid";"Lysolipid";"33228";"LC/MS Pos";"5554";"544.29999999999995";NA;"C05208";NA;NA;FALSE;NA;334;NA;NA;NA;NA;NA;"no_match";1;TRUE
"721";"335";"2'-deoxycytidine 3'-monophosphate";"6220-63-9";"Nucleotide";"Pyrimidine metabolism, cytidine containing";"40453";"LC/MS Pos";"1048";"308";"3274948";NA;NA;NA;FALSE;NA;335;NA;NA;NA;NA;NA;"no_match";1;TRUE
"722";"336";"methionylasparagine";"36261-61-7";"Peptide";"Dipeptide";"40686";"LC/MS Pos";"1060.3";"264.10000000000002";"333467";NA;NA;NA;FALSE;NA;336;NA;NA;NA;NA;NA;"no_match";1;TRUE
"723";"337";"methionylaspartate";"14595-65-4";"None";"None";"40687";"LC/MS Pos";"1275.3";"265.10000000000002";NA;NA;NA;NA;FALSE;NA;337;NA;NA;NA;NA;NA;"no_match";0;TRUE
"724";"338";"methionylglutamate";"14517-44-3";"Peptide";"Dipeptide";"40693";"LC/MS Pos";"1503";"279.10000000000002";NA;NA;NA;NA;FALSE;NA;338;NA;NA;NA;NA;NA;"no_match";0;TRUE
"725";"339";"methionylglycine";"14486-03-4";"Peptide";"Dipeptide";"40717";"LC/MS Pos";"1478";"207.1";"259185";NA;NA;NA;FALSE;NA;339;NA;NA;NA;NA;NA;"no_match";1;TRUE
"726";"340";"methionylleucine";"14486-16-9";"Peptide";"Dipeptide";"40023";"LC/MS Pos";"2698";"263.2";"3425788";NA;NA;NA;FALSE;NA;340;NA;NA;NA;NA;NA;"no_match";1;TRUE
"727";"341";"methionylphenylalanine";"14492-14-9";"Peptide";"Dipeptide";"41441";"LC/MS Pos";"3042";"297.2";"100048";NA;NA;NA;FALSE;NA;341;NA;NA;NA;NA;NA;"no_match";1;TRUE
"728";"342";"methyl-alpha-glucopyranoside";"97-30-3";"Xenobiotics";"Chemical";"20714";"LC/MS Pos";"1087";"212.1";"64947";"C02603";NA;NA;TRUE;"completely_incompatible_manual_with_cas";342;"KEGG";"C02603";"PUBCHEM";"64947";FALSE;"no_match";2;FALSE
"729";"343";"methylglutaroylcarnitine";NA;"Amino acid";"Valine, leucine and isoleucine metabolism";"37060";"LC/MS Pos";"1900";"290.10000000000002";"128145";NA;"HMDB00552";NA;FALSE;NA;343;"HMDB";"HMDB0000552";"PUBCHEM";"128145";TRUE;"direct";2;TRUE
"730";"344";"methylphosphate";"7023-27-0";"Nucleotide";"Purine and pyrimidine metabolism";"37070";"GC/MS";"1221";"240.9";"13130";NA;NA;NA;FALSE;NA;344;NA;NA;NA;NA;NA;"no_match";1;TRUE
"731";"345";"metoprolol";"56392-17-7";"Xenobiotics";"Drug";"18037";"LC/MS Pos";"3205";"268.2";"4171";"C07202, D02358";"HMDB01932";NA;FALSE;NA;345;"HMDB";"HMDB0001932";"KEGG";"C07202";TRUE;"direct";3;TRUE
"732";"345";"metoprolol";"56392-17-7";"Xenobiotics";"Drug";"18037";"LC/MS Pos";"3205";"268.2";"4171";"C07202, D02358";"HMDB01932";NA;FALSE;NA;345;"HMDB";"HMDB0001932";"PUBCHEM";"4171";TRUE;"direct";3;TRUE
"733";"345";"metoprolol";"56392-17-7";"Xenobiotics";"Drug";"18037";"LC/MS Pos";"3205";"268.2";"4171";"C07202, D02358";"HMDB01932";NA;FALSE;NA;345;"KEGG";"C07202";"PUBCHEM";"4171";TRUE;"direct";3;TRUE
"734";"346";"2'-deoxyguanosine";"961-07-9";"Nucleotide";"Purine metabolism, guanine containing";"1411";"LC/MS Pos";"1728";"268";"187790";"C00330";"HMDB00085";NA;FALSE;NA;346;"HMDB";"HMDB0000085";"KEGG";"C00330";TRUE;"direct";3;TRUE
"735";"346";"2'-deoxyguanosine";"961-07-9";"Nucleotide";"Purine metabolism, guanine containing";"1411";"LC/MS Pos";"1728";"268";"187790";"C00330";"HMDB00085";NA;FALSE;NA;346;"HMDB";"HMDB0000085";"PUBCHEM";"187790";TRUE;"direct";3;TRUE
"736";"346";"2'-deoxyguanosine";"961-07-9";"Nucleotide";"Purine metabolism, guanine containing";"1411";"LC/MS Pos";"1728";"268";"187790";"C00330";"HMDB00085";NA;FALSE;NA;346;"KEGG";"C00330";"PUBCHEM";"187790";TRUE;"direct";3;TRUE
"737";"347";"metoprolol acid metabolite*";NA;"Xenobiotics";"Drug";"34109";"LC/MS Pos";"2535";"268.2";"62936";NA;NA;NA;FALSE;NA;347;NA;NA;NA;NA;NA;"no_match";1;TRUE
"738";"348";"myo-inositol";"87-89-8";"Lipid";"Inositol metabolism";"19934";"GC/MS";"1924.9";"217";NA;"C00137";"HMDB00211";NA;FALSE;NA;348;"HMDB";"HMDB0000211";"KEGG";"C00137";TRUE;"direct";2;TRUE
"739";"349";"myristate (14:0)";"544-63-8";"Lipid";"Long chain fatty acid";"1365";"LC/MS Neg";"5439";"227.3";"11005";"C06424";"HMDB00806";NA;FALSE;NA;349;"HMDB";"HMDB0000806";"KEGG";"C06424";TRUE;"direct";3;TRUE
"740";"349";"myristate (14:0)";"544-63-8";"Lipid";"Long chain fatty acid";"1365";"LC/MS Neg";"5439";"227.3";"11005";"C06424";"HMDB00806";NA;FALSE;NA;349;"HMDB";"HMDB0000806";"PUBCHEM";"11005";TRUE;"direct";3;TRUE
"741";"349";"myristate (14:0)";"544-63-8";"Lipid";"Long chain fatty acid";"1365";"LC/MS Neg";"5439";"227.3";"11005";"C06424";"HMDB00806";NA;FALSE;NA;349;"KEGG";"C06424";"PUBCHEM";"11005";TRUE;"direct";3;TRUE
"742";"350";"myristoleate (14:1n5)";"544-64-9";"Lipid";"Long chain fatty acid";"32418";"LC/MS Neg";"5338";"225.3";"5281119";"C08322";"HMDB02000";NA;FALSE;NA;350;"HMDB";"HMDB0002000";"KEGG";"C08322";TRUE;"direct";3;TRUE
"743";"350";"myristoleate (14:1n5)";"544-64-9";"Lipid";"Long chain fatty acid";"32418";"LC/MS Neg";"5338";"225.3";"5281119";"C08322";"HMDB02000";NA;FALSE;NA;350;"HMDB";"HMDB0002000";"PUBCHEM";"5281119";TRUE;"direct";3;TRUE
"744";"350";"myristoleate (14:1n5)";"544-64-9";"Lipid";"Long chain fatty acid";"32418";"LC/MS Neg";"5338";"225.3";"5281119";"C08322";"HMDB02000";NA;FALSE;NA;350;"KEGG";"C08322";"PUBCHEM";"5281119";TRUE;"direct";3;TRUE
"745";"351";"myristoylcarnitine";"18822-89-4";"Lipid";"Carnitine metabolism";"33952";"LC/MS Pos";"5113";"372.4";"6426854";NA;NA;NA;FALSE;NA;351;NA;NA;NA;NA;NA;"no_match";1;TRUE
"746";"352";"naproxen";"22204-53-1";"Xenobiotics";"Drug";"12122";"LC/MS Neg";"4168";"228.9";"156391";"C01517";"HMDB01923";NA;FALSE;NA;352;"HMDB";"HMDB0001923";"KEGG";"C01517";TRUE;"direct";3;TRUE
"747";"352";"naproxen";"22204-53-1";"Xenobiotics";"Drug";"12122";"LC/MS Neg";"4168";"228.9";"156391";"C01517";"HMDB01923";NA;FALSE;NA;352;"HMDB";"HMDB0001923";"PUBCHEM";"156391";TRUE;"direct";3;TRUE
"748";"352";"naproxen";"22204-53-1";"Xenobiotics";"Drug";"12122";"LC/MS Neg";"4168";"228.9";"156391";"C01517";"HMDB01923";NA;FALSE;NA;352;"KEGG";"C01517";"PUBCHEM";"156391";TRUE;"direct";3;TRUE
"749";"353";"nervonate (24:1n9)";"506-37-6";"Lipid";"Long chain fatty acid";"41820";"GC/MS";"2201";"423.4";"5281120";"C08323";"HMDB02368";NA;FALSE;NA;353;"HMDB";"HMDB0002368";"KEGG";"C08323";TRUE;"direct";3;TRUE
"750";"353";"nervonate (24:1n9)";"506-37-6";"Lipid";"Long chain fatty acid";"41820";"GC/MS";"2201";"423.4";"5281120";"C08323";"HMDB02368";NA;FALSE;NA;353;"HMDB";"HMDB0002368";"PUBCHEM";"5281120";TRUE;"direct";3;TRUE
"751";"353";"nervonate (24:1n9)";"506-37-6";"Lipid";"Long chain fatty acid";"41820";"GC/MS";"2201";"423.4";"5281120";"C08323";"HMDB02368";NA;FALSE;NA;353;"KEGG";"C08323";"PUBCHEM";"5281120";TRUE;"direct";3;TRUE
"752";"354";"nicotinamide";"98-92-0";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"594";"LC/MS Pos";"1267";"123.1";"936";"C00153";"HMDB01406";NA;FALSE;NA;354;"HMDB";"HMDB0001406";"KEGG";"C00153";TRUE;"direct";3;TRUE
"753";"354";"nicotinamide";"98-92-0";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"594";"LC/MS Pos";"1267";"123.1";"936";"C00153";"HMDB01406";NA;FALSE;NA;354;"HMDB";"HMDB0001406";"PUBCHEM";"936";TRUE;"direct";3;TRUE
"754";"354";"nicotinamide";"98-92-0";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"594";"LC/MS Pos";"1267";"123.1";"936";"C00153";"HMDB01406";NA;FALSE;NA;354;"KEGG";"C00153";"PUBCHEM";"936";TRUE;"direct";3;TRUE
"755";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"HMDB";"HMDB0000902";"KEGG";"C00003";TRUE;"direct";5;TRUE
"756";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"HMDB";"HMDB0000902";"PUBCHEM";"5892";TRUE;"direct";5;TRUE
"757";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"HMDB";"HMDB0000902";"PUBCHEM";"5893";TRUE;"direct";5;TRUE
"758";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"HMDB";"HMDB0000902";"PUBCHEM";"925";TRUE;"direct";5;TRUE
"759";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"KEGG";"C00003";"PUBCHEM";"5892";TRUE;"direct";5;TRUE
"760";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"KEGG";"C00003";"PUBCHEM";"5893";TRUE;"direct";5;TRUE
"761";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"KEGG";"C00003";"PUBCHEM";"925";TRUE;"direct";5;TRUE
"762";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"PUBCHEM";"5892";"PUBCHEM";"5893";TRUE;"secondary";5;TRUE
"763";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"PUBCHEM";"5892";"PUBCHEM";"925";TRUE;"secondary";5;TRUE
"764";"355";"nicotinamide adenine dinucleotide (NAD+)";"53-84-9";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"5278";"LC/MS Pos";"1370";"664";"5892, 5893, 925";"C00003";"HMDB00902";NA;FALSE;NA;355;"PUBCHEM";"5893";"PUBCHEM";"925";TRUE;"secondary";5;TRUE
"765";"356";"nicotinamide adenine dinucleotide reduced (NADH)";"58-68-4, 606-68-8";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"31475";"LC/MS Neg";"1554";"664.1";"439153";"C00004";"HMDB01487";NA;FALSE;NA;356;"HMDB";"HMDB0001487";"KEGG";"C00004";TRUE;"direct";3;TRUE
"766";"356";"nicotinamide adenine dinucleotide reduced (NADH)";"58-68-4, 606-68-8";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"31475";"LC/MS Neg";"1554";"664.1";"439153";"C00004";"HMDB01487";NA;FALSE;NA;356;"HMDB";"HMDB0001487";"PUBCHEM";"439153";TRUE;"direct";3;TRUE
"767";"356";"nicotinamide adenine dinucleotide reduced (NADH)";"58-68-4, 606-68-8";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"31475";"LC/MS Neg";"1554";"664.1";"439153";"C00004";"HMDB01487";NA;FALSE;NA;356;"KEGG";"C00004";"PUBCHEM";"439153";TRUE;"direct";3;TRUE
"768";"357";"2'-deoxyinosine";"890-38-0";"Nucleotide";"Purine metabolism, (hypo)xanthine/inosine containing";"15076";"LC/MS Neg";"1700";"251.1";"65058";"C05512";"HMDB00071";NA;FALSE;NA;357;"HMDB";"HMDB0000071";"KEGG";"C05512";TRUE;"direct";3;TRUE
"769";"357";"2'-deoxyinosine";"890-38-0";"Nucleotide";"Purine metabolism, (hypo)xanthine/inosine containing";"15076";"LC/MS Neg";"1700";"251.1";"65058";"C05512";"HMDB00071";NA;FALSE;NA;357;"HMDB";"HMDB0000071";"PUBCHEM";"65058";TRUE;"direct";3;TRUE
"770";"357";"2'-deoxyinosine";"890-38-0";"Nucleotide";"Purine metabolism, (hypo)xanthine/inosine containing";"15076";"LC/MS Neg";"1700";"251.1";"65058";"C05512";"HMDB00071";NA;FALSE;NA;357;"KEGG";"C05512";"PUBCHEM";"65058";TRUE;"direct";3;TRUE
"771";"358";"nicotinamide ribonucleotide (NMN)";"1094-61-7";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"22152";"LC/MS Pos";"886";"335.1";"14180";"C00455";"HMDB00229";NA;FALSE;NA;358;"HMDB";"HMDB0000229";"KEGG";"C00455";TRUE;"direct";3;TRUE
"772";"358";"nicotinamide ribonucleotide (NMN)";"1094-61-7";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"22152";"LC/MS Pos";"886";"335.1";"14180";"C00455";"HMDB00229";NA;FALSE;NA;358;"HMDB";"HMDB0000229";"PUBCHEM";"14180";TRUE;"direct";3;TRUE
"773";"358";"nicotinamide ribonucleotide (NMN)";"1094-61-7";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"22152";"LC/MS Pos";"886";"335.1";"14180";"C00455";"HMDB00229";NA;FALSE;NA;358;"KEGG";"C00455";"PUBCHEM";"14180";TRUE;"direct";3;TRUE
"774";"359";"nicotinamide riboside*";"1341-23-7";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"33013";"LC/MS Pos";"955";"255.1";"439924";"C03150";"HMDB0000855";NA;FALSE;NA;359;"HMDB";"HMDB0000855";"KEGG";"C03150";TRUE;"direct";3;TRUE
"775";"359";"nicotinamide riboside*";"1341-23-7";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"33013";"LC/MS Pos";"955";"255.1";"439924";"C03150";"HMDB0000855";NA;FALSE;NA;359;"HMDB";"HMDB0000855";"PUBCHEM";"439924";TRUE;"direct";3;TRUE
"776";"359";"nicotinamide riboside*";"1341-23-7";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"33013";"LC/MS Pos";"955";"255.1";"439924";"C03150";"HMDB0000855";NA;FALSE;NA;359;"KEGG";"C03150";"PUBCHEM";"439924";TRUE;"direct";3;TRUE
"777";"360";"nicotinate";"59-67-6";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"1504";"LC/MS Neg";"1221";"122.1";"938";"C00253";"HMDB01488";NA;FALSE;NA;360;"HMDB";"HMDB0001488";"KEGG";"C00253";TRUE;"direct";3;TRUE
"778";"360";"nicotinate";"59-67-6";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"1504";"LC/MS Neg";"1221";"122.1";"938";"C00253";"HMDB01488";NA;FALSE;NA;360;"HMDB";"HMDB0001488";"PUBCHEM";"938";TRUE;"direct";3;TRUE
