Metabolite,Cond1_DF_Detected,Cond1_DF_ValueCol,Cond1_DF_PadjCol,Cond1_DF_Cutoff,Cond1_DF_Cutoff_Specific.x,Cond2_DF_Detected,Cond2_DF_ValueCol,Cond2_DF_PadjCol,Cond2_DF_Cutoff,Cond2_DF_Cutoff_Specific,BG_method,RG1_All,RG2_Significant,RG3_SignificantChange,Cond1_DF_ Log2FC,Cond1_DF_AveExpr,Cond1_DF_t.val,Cond1_DF_p.val,Cond1_DF_ p.adj,Cond1_DF_B,Cond1_DF_log2(MS55_01),Cond1_DF_log2(MS55_02),Cond1_DF_log2(MS55_03),Cond1_DF_log2(MS55_04),Cond1_DF_log2(MS55_05),Cond1_DF_log2(MS55_06),Cond1_DF_log2(MS55_07),Cond1_DF_log2(MS55_08),Cond1_DF_log2(MS55_17),Cond1_DF_log2(MS55_18),Cond1_DF_log2(MS55_19),Cond1_DF_log2(MS55_20),Cond1_DF_log2(MS55_21),Cond1_DF_log2(MS55_22),Cond1_DF_log2(MS55_23),Cond1_DF_log2(MS55_24),Cond1_DF_log2(MS55_33),Cond1_DF_log2(MS55_34),Cond1_DF_log2(MS55_35),Cond1_DF_log2(MS55_36),Cond1_DF_log2(MS55_37),Cond1_DF_log2(MS55_38),Cond1_DF_log2(MS55_39),Cond1_DF_log2(MS55_40),Cond1_DF_Cutoff_Specific.y,Cond2_DF_ Log2FC,Cond2_DF_AveExpr,Cond2_DF_t.val,Cond2_DF_p.val,Cond2_DF_ p.adj,Cond2_DF_B,Cond2_DF_log2(MS55_01),Cond2_DF_log2(MS55_02),Cond2_DF_log2(MS55_03),Cond2_DF_log2(MS55_04),Cond2_DF_log2(MS55_09),Cond2_DF_log2(MS55_10),Cond2_DF_log2(MS55_11),Cond2_DF_log2(MS55_12),Cond2_DF_log2(MS55_17),Cond2_DF_log2(MS55_18),Cond2_DF_log2(MS55_19),Cond2_DF_log2(MS55_20),Cond2_DF_log2(MS55_25),Cond2_DF_log2(MS55_26),Cond2_DF_log2(MS55_27),Cond2_DF_log2(MS55_28),Cond2_DF_log2(MS55_33),Cond2_DF_log2(MS55_34),Cond2_DF_log2(MS55_35),Cond2_DF_log2(MS55_36),Cond2_DF_log2(MS55_41),Cond2_DF_log2(MS55_42),Cond2_DF_log2(MS55_43),Cond2_DF_log2(MS55_44),RG1_Specific_Cond2,RG1_Specific_Cond1
stearoylcarnitine C18,TRUE,1.210872937184707,0.0011391479381241457,UP,UP,TRUE,0.4492463040889376,0.21070911034517048,No Change,Not Significant,TRUE,Cond1 UP + Cond2 Not Significant,Cond1_UP,Cond1_UP,1.210872937184707,20.18788175072786,3.626255168776335,7.174743919676939e-4,0.0011391479381241457,-2.683066770886442,19.638692753450115,20.546319572411807,20.553390150378632,22.45475722654129,20.825176039920493,20.42914399636746,20.565475688702126,20.94957798747983,19.932834750270118,20.13659607183509,17.258528771760922,17.947733942235583,21.887384810042516,20.227042704857617,19.688812747403663,21.73338465020748,18.377834190413157,19.316469464568385,18.515358791976148,19.35369752834851,20.62254730409111,20.564198863285238,20.60640196024648,20.463541707802186,UP,0.4492463040889376,20.18788175072786,1.345377935395772,0.18509805825901718,0.21070911034517048,-7.68275810803184,19.638692753450115,20.546319572411807,20.553390150378632,22.45475722654129,20.187965117081788,19.725179469843017,20.205483884940943,19.903075564445786,19.932834750270118,20.13659607183509,17.258528771760922,17.947733942235583,19.69917485507648,19.021638493328567,19.29277465403455,20.986300471850818,18.377834190413157,19.316469464568385,18.515358791976148,19.35369752834851,19.435428144056353,20.320887323040957,20.499698422739527,20.14556246281823,Cond1 UP + Cond2 Not Significant,Cond2 No Change + Cond1 UP
succinate,TRUE,-0.8276702214804388,1.7858835319960492e-11,No Change,Significant Negative,TRUE,-1.002533673763331,4.767142750137549e-14,DOWN,DOWN,TRUE,Cond1 Significant Negative + Cond2 DOWN,core_DOWN,Cond2_DOWN,-0.8276702214804388,25.067256624302367,-9.09518879164914,7.59740508086717e-12,1.7858835319960492e-11,15.578228427899347,25.768033215999072,25.70312895138664,25.531810847367595,25.597431356899634,25.0344298271705,24.835788669861476,24.86858250314764,24.735018987621213,25.47781373608764,25.6738137256377,25.451561259192935,25.63764318001574,24.565429756717425,24.89825738760873,24.767922118858788,25.231015445992885,25.9983737839039,26.131821523678724,25.9388639225398,25.9459667675566,24.906475812437456,25.077367039958446,24.972572638423244,25.031359424702785,Significant Negative,-1.002533673763331,25.067256624302367,-11.016746520798423,1.711957341209617e-14,4.767142750137549e-14,21.741271219021314,25.768033215999072,25.70312895138664,25.531810847367595,25.597431356899634,24.955334501389753,24.68968216811563,24.311545803120296,24.94856655704234,25.47781373608764,25.6738137256377,25.451561259192935,25.63764318001574,24.623722442991202,24.348564483977835,25.145408932836535,24.25368085719833,25.9983737839039,26.131821523678724,25.9388639225398,25.9459667675566,24.867217254432394,24.930191695950672,24.756670108152807,24.9952733798981,Cond1 No Change + Cond2 DOWN,Cond2 DOWN + Cond1 Significant Negative
succinylglutathione,TRUE,-2.096233919106769,2.430704555275664e-20,DOWN,DOWN,TRUE,-2.1448071077096102,1.232920869226734e-20,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-2.096233919106769,20.351748497305007,-16.55889333948071,5.237429704737618e-21,2.430704555275664e-20,36.9602353252442,22.315058819226305,22.42127761546922,22.349789022457404,22.235974481562295,20.365557095269935,20.471913785834428,20.351737063327406,20.336772866206474,21.87542726299235,22.024652220139497,22.0311958236441,22.00422797679139,19.683290674213627,20.058280518601467,19.921470284249587,20.084884050301408,21.692793757229087,21.708850054724028,21.793633746759866,21.603984659460725,19.436739824807866,19.408912320288785,19.392736825989445,19.389763102084576,DOWN,-2.1448071077096102,20.351748497305007,-16.942590140635257,2.1116324279573898e-21,1.232920869226734e-20,37.88298838559774,22.315058819226305,22.42127761546922,22.349789022457404,22.235974481562295,20.065338869604396,20.04671875374957,20.072416046234594,19.972030230719334,21.87542726299235,22.024652220139497,22.0311958236441,22.00422797679139,19.95050079511631,19.93155219406545,19.94622363318346,19.792721227415793,21.692793757229087,21.708850054724028,21.793633746759866,21.603984659460725,19.728006558600708,19.57604519117881,19.59943401051074,19.63819263756184,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
taurine,TRUE,1.1215324752904365,2.3749329108192506e-20,UP,UP,TRUE,0.7176085051456198,1.6015999664962337e-13,No Change,Significant Positive,TRUE,Cond1 UP + Cond2 Significant Positive,core_UP,Cond1_UP,1.1215324752904365,31.641545703358148,16.579507629639956,4.986046995090139e-21,2.3749329108192506e-20,37.0102001888373,31.41324852021112,31.37980477350961,31.40176321436227,31.297084810567597,32.391267188890986,32.34750694897576,32.339239103452854,32.342129394808595,30.826780896682802,30.870952965519145,30.87880817745108,30.914563959503642,31.916928303105358,32.04254086661858,32.12484721773591,32.06583398317361,30.821159879686366,30.770436586992368,30.91886824252959,30.734616425227085,32.03077010710213,31.995933428136826,32.02190386054593,32.067577753181276,UP,0.7176085051456198,31.641545703358148,10.60833809834644,6.01706064761016e-14,1.6015999664962337e-13,20.468806751897592,31.41324852021112,31.37980477350961,31.40176321436227,31.297084810567597,31.79681052040913,31.757311233399307,31.704457418703207,31.77934276729876,30.826780896682802,30.870952965519145,30.87880817745108,30.914563959503642,31.694100453243852,31.646600240309265,31.719884341687184,31.672504492286155,30.821159879686366,30.770436586992368,30.91886824252959,30.734616425227085,31.836048294651754,31.65366357553986,31.753169913337985,31.82549726312351,Cond1 UP + Cond2 Significant Positive,Cond2 No Change + Cond1 UP
tetradecanoylcarnitine C14,TRUE,-1.259324674381947,4.140179147695827e-6,DOWN,DOWN,TRUE,-2.789967023916553,3.1393891328134492e-15,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-1.259324674381947,19.360016279902435,-5.397899029249652,2.2873917943070867e-6,4.140179147695827e-6,2.9364405184298565,21.74654570655211,21.827035235147836,21.680112284341796,21.4829965996818,19.707315147331613,20.16478319380533,20.36558862363322,19.834582385317443,20.882242105568714,21.04456240088389,20.89882156577594,21.220411667501676,19.853625443463777,19.981033215438565,19.705816021823498,20.279772602437614,20.56946557896447,20.59834979995792,20.914600725342112,20.826853818487926,20.13169968842267,19.824521987060585,19.50116425365963,19.230198833228933,DOWN,-2.789967023916553,19.360016279902435,-11.9587590050428,1.0233367891491354e-15,3.1393891328134492e-15,24.59539548565409,21.74654570655211,21.827035235147836,21.680112284341796,21.4829965996818,18.317852885321525,18.512022289717706,18.415783301447433,17.356178834066988,20.882242105568714,21.04456240088389,20.89882156577594,21.220411667501676,17.651015589005322,18.52744368695562,18.846806015469607,19.171176716515813,20.56946557896447,20.59834979995792,20.914600725342112,20.826853818487926,17.15917944831979,18.498466202713868,18.512671743218565,19.243796488455367,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
tetradecenoylcarnitine C14:1,TRUE,-0.11740214625026368,0.7136459523253655,No Change,Not Significant,TRUE,-1.4421870170568205,1.0367762840261343e-5,DOWN,DOWN,TRUE,Cond1 Not Significant + Cond2 DOWN,Cond2_DOWN,Cond2_DOWN,-0.11740214625026368,19.675117127770505,-0.4176297679860079,0.6781607944749329,0.7136459523253655,-8.500506007899494,20.620280951246972,19.961868710190846,19.775819601952342,19.69221061327599,20.103823478552776,20.31060030579017,20.361125137452195,20.768375780250555,20.276885496077,20.68954000871932,20.86302139018874,20.723612047631846,19.909538127531768,19.6505068260754,19.889684219662946,20.505439906192223,20.606450363085738,20.226410586333266,21.432826503153567,19.613530703663308,20.565000463245063,20.277721253477285,20.12953631292711,20.602279409358296,Not Significant,-1.4421870170568205,19.675117127770505,-5.130231844671409,5.670765310419187e-6,1.0367762840261343e-5,2.038602433943778,20.620280951246972,19.961868710190846,19.775819601952342,19.69221061327599,18.9385915080525,19.691661929826584,19.012390123339276,18.85686779046603,20.276885496077,20.68954000871932,20.86302139018874,20.723612047631846,18.509828661822553,18.14734820782258,19.66661422590994,18.61871545441515,20.606450363085738,20.226410586333266,21.432826503153567,19.613530703663308,20.09447242923834,18.38524911438452,17.975472073008284,19.27900125255128,Cond1 No Change + Cond2 DOWN,Cond2 DOWN + Cond1 Not Significant
thiamine,TRUE,-0.7196789362649092,1.9222328905757808e-13,No Change,Significant Negative,TRUE,-0.8736820133690522,3.157220661832992e-16,No Change,Significant Negative,TRUE,Cond1 Significant Negative + Cond2 Significant Negative,None,None,-0.7196789362649092,26.056995087817974,-10.54492474981161,7.327849140868998e-14,1.9222328905757808e-13,20.26935568311753,26.829025474896525,26.814572732629433,26.801860195439538,26.69035366198064,25.842336903435353,25.674677938885665,25.708568941213933,25.907220977953713,26.449722185249875,26.54162851852713,26.450514152832774,26.595639813118215,25.716132027125465,25.966806922710965,25.992688783966575,25.751045546019498,26.64096884101705,26.587963391338167,26.717454070683136,26.607753077233507,26.197044819197252,26.11761182543381,26.131844747618413,26.08532944620633,Significant Negative,-0.8736820133690522,26.056995087817974,-12.801418274175171,9.070468199741193e-17,3.157220661832992e-16,27.052442596536945,26.829025474896525,26.814572732629433,26.801860195439538,26.69035366198064,25.84813536529263,25.85506417231889,25.47704939775278,25.783346606995345,26.449722185249875,26.54162851852713,26.450514152832774,26.595639813118215,25.687692033884073,25.931927140200607,25.664779223373664,25.664326871067626,26.64096884101705,26.587963391338167,26.717454070683136,26.607753077233507,25.915719748455597,25.794400511657326,25.691709023672455,25.929121859846237,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Significant Negative
threonine,TRUE,-2.3899504045140745,2.3189773383597887e-32,DOWN,DOWN,TRUE,-2.2965779269954005,1.1514400636049628e-31,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-2.3899504045140745,27.82293444057846,-32.77425474950999,1.5374435392440588e-33,2.3189773383597887e-32,66.2511218306644,29.856348033499373,29.849131521586646,29.991406232610565,29.77821286909496,27.301975769699293,27.18367622563596,27.252626449490116,27.261587337606286,29.404299473915952,29.420626412424312,29.511408626529658,29.50261883822159,26.87580158604465,27.07604745719134,27.16746943989702,27.069437987088293,29.269735056136845,29.133895466234332,29.443277910957615,29.186803002939794,27.100891856499498,27.026154515750463,27.20821694353023,27.144473021549608,DOWN,-2.2965779269954005,27.82293444057846,-31.49380417655674,8.906166237828442e-33,1.1514400636049628e-31,64.4721312770015,29.856348033499373,29.849131521586646,29.991406232610565,29.77821286909496,27.385274396108038,27.24099918548317,27.034909876073314,27.140066077580162,29.404299473915952,29.420626412424312,29.511408626529658,29.50261883822159,27.238170651719294,27.210871761144904,27.257186190295315,27.17900146111083,29.269735056136845,29.133895466234332,29.443277910957615,29.186803002939794,27.383990208468873,27.1077786888576,27.215364948357198,27.395214875008246,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
trans-4-hydroxyproline,TRUE,-2.670971261368919,3.731412781519803e-32,DOWN,DOWN,TRUE,-2.6277491288494943,7.658822851582642e-32,DOWN,DOWN,TRUE,Cond1 DOWN + Cond2 DOWN,core_DOWN,core_DOWN,-2.670971261368919,25.230153372163414,-32.36411767387759,2.680020229820853e-33,3.731412781519803e-32,65.68844483375865,27.354520427837457,27.57830853610884,27.61325869779729,27.531769720922107,24.715168663082288,24.53820784098031,24.659219446650173,24.599910761656535,27.137581756145767,27.139088698072612,27.214946199319986,27.00860280573591,24.359966977756326,24.43431302141805,24.48126957939983,24.416824756799837,27.00258628589539,26.833167474549835,26.936426275589255,26.840828551998477,24.682769689774233,24.49482772329017,24.50002197380078,24.256929858937426,DOWN,-2.6277491288494943,25.230153372163414,-31.84039575922933,5.5008119928494115e-33,7.658822851582642e-32,64.96020789500297,27.354520427837457,27.57830853610884,27.61325869779729,27.531769720922107,24.779087408267923,24.71995129991358,24.509818112641824,24.2695455130946,27.137581756145767,27.139088698072612,27.214946199319986,27.00860280573591,24.503933052694595,24.53925729396296,24.714183620928853,24.570461681400715,27.00258628589539,26.833167474549835,26.936426275589255,26.840828551998477,24.45284660201389,24.416685773153326,24.52619162773048,24.656133897976247,Cond1 DOWN + Cond2 DOWN,Cond2 DOWN + Cond1 DOWN
trimethyllysine,TRUE,-0.07649601147111795,0.46377373672204847,No Change,Not Significant,TRUE,-0.4534586964889442,1.8227150717734043e-5,No Change,Significant Negative,TRUE,Cond1 Not Significant + Cond2 Significant Negative,None,None,-0.07649601147111795,22.473115822776816,-0.8361313196490052,0.4074034482806945,0.46377373672204847,-8.235061614460939,23.048728162418392,22.971401121977777,23.132180459085433,22.793180196326393,22.936667135986962,22.9218155871452,22.883419079675523,22.94648398399952,22.456462743528373,22.474316329076675,22.56785872748912,22.508926403777753,22.260963944334847,22.602480349011895,22.552260768372843,22.324168424084384,22.750897129409836,22.643447245242182,23.084206918317836,22.575797550187612,22.716636802839943,22.66809645916485,22.676639380092098,22.599818934475888,Not Significant,-0.4534586964889442,22.473115822776816,-4.956480880637443,1.0170951505475902e-5,1.8227150717734043e-5,1.4623945495948956,23.048728162418392,22.971401121977777,23.132180459085433,22.793180196326393,22.405348747393695,22.48488655578558,22.06154683762794,22.162135854708808,22.456462743528373,22.474316329076675,22.56785872748912,22.508926403777753,22.248554135416256,22.155773223286353,22.154109169059627,22.106740527541007,22.750897129409836,22.643447245242182,23.084206918317836,22.575797550187612,22.581548319331773,22.243197187117495,22.381174861300664,22.580883210400906,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Not Significant
tryptophan,TRUE,-0.8664942568064653,1.4274438176056504e-18,No Change,Significant Negative,TRUE,-0.781327879053503,6.109386134064171e-17,No Change,Significant Negative,TRUE,Cond1 Significant Negative + Cond2 Significant Negative,None,None,-0.8664942568064653,28.023963156763376,-14.8666572029463,3.4700291698700897e-19,1.4274438176056504e-18,32.70128948069534,28.80589544935117,28.765718691578797,28.863519280099908,28.641155207732886,27.904837377064617,27.81834369893144,27.795075958883096,27.83379308029569,28.367891971789753,28.459204469132164,28.48714417771918,28.49452414331459,27.406525777194247,27.66235833359942,27.731611615631063,27.614284582770026,28.574441771157904,28.489336465802275,28.69679801183281,28.46863137292863,27.742304097764766,27.676869824149826,27.79062803534291,27.73969754913546,Significant Negative,-0.781327879053503,28.023963156763376,-13.405436504339038,1.6876757276420362e-17,6.109386134064171e-17,28.758484833834626,28.80589544935117,28.765718691578797,28.863519280099908,28.641155207732886,27.90973982414223,27.815234594966352,27.60050181607209,27.761079425122123,28.367891971789753,28.459204469132164,28.48714417771918,28.49452414331459,27.799954601926594,27.81114986961266,27.82095253932388,27.72890698803133,28.574441771157904,28.489336465802275,28.69679801183281,28.46863137292863,27.994430115073282,27.716789091020097,27.778815625015326,28.00077197349212,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Significant Negative
tyrosine,TRUE,-0.7111679621354128,7.738017010565691e-14,No Change,Significant Negative,TRUE,-0.6084741342413693,1.0455358115003774e-11,No Change,Significant Negative,TRUE,Cond1 Significant Negative + Cond2 Significant Negative,None,None,-0.7111679621354128,26.810946609697517,-10.845115952715764,2.8957868664624504e-14,7.738017010565691e-14,21.20908685758013,27.579934158493813,27.449301520453304,27.525486528275074,27.401878776998405,26.479651616118403,26.46492164233894,26.457161710242442,26.536766992044125,27.053460090659147,27.142103739646863,27.145668684053778,27.14522882457349,26.392344559256543,26.63467747018989,26.650907035052096,26.49745372859611,27.261984823369126,27.234238321450533,27.37159666672815,27.168888486264184,26.72887291229479,26.646572198509485,26.76026058062495,26.696164630073103,Significant Negative,-0.6084741342413693,26.810946609697517,-9.279063303500564,4.159037482211446e-12,1.0455358115003774e-11,16.186491135426078,27.579934158493813,27.449301520453304,27.525486528275074,27.401878776998405,26.77908428439591,26.74729400684901,26.508574469675363,26.618488230971547,27.053460090659147,27.142103739646863,27.145668684053778,27.14522882457349,26.722756226428206,26.751176394898845,26.755546619678782,26.740298336311962,27.261984823369126,27.234238321450533,27.37159666672815,27.168888486264184,26.75815677403484,26.415174151403548,26.557712297111653,26.823819218309776,Cond1 No Change + Cond2 Significant Negative,Cond2 No Change + Cond1 Significant Negative
uric acid,TRUE,-0.09119647531156261,0.2585910200915017,No Change,Not Significant,TRUE,-0.036871029195719274,0.6527817434377726,No Change,Not Significant,TRUE,Cond1 Not Significant + Cond2 Not Significant,None,None,-0.09119647531156261,28.159226683220833,-1.2592236572919515,0.2143019503520732,0.2585910200915017,-7.793276688253883,28.37231762705427,28.244088332138983,28.14612061896531,28.115391582236047,28.166126102758952,28.129353876970686,28.032227534153417,28.138717215976474,27.97690193201081,28.097072909933324,27.893272643562373,28.038244006545877,27.82660332613682,27.99974405743998,28.00360825262936,27.91292670779004,28.410389704326217,28.398253289169283,28.48050189191347,28.304451298534794,28.30929737626514,28.270120388760954,28.32982977542982,28.264093518340356,Not Significant,-0.036871029195719274,28.159226683220833,-0.5091081872773359,0.6131099247758085,0.6527817434377726,-8.457414117566543,28.37231762705427,28.244088332138983,28.14612061896531,28.115391582236047,28.35428025808452,28.252181152238105,27.92021167748051,28.110873273373667,27.97690193201081,28.097072909933324,27.893272643562373,28.038244006545877,28.048711910436396,28.107497329882698,28.044522106818025,28.001773999306486,28.410389704326217,28.398253289169283,28.48050189191347,28.304451298534794,28.40024897337778,28.21838487706364,28.178050358598878,28.397817569381377,Cond1 No Change + Cond2 Not Significant,Cond2 No Change + Cond1 Not Significant
