"";"MetaboliteID";"Description";"term";"Metabolite";"pubchem";"Metabolite_Name";"Log2FC";"t.val";"p.val";"p.adj"
"15781";"C18354";"map01110";"Biosynthesis of secondary metabolites";"(S)-Chiral alcohol";"124489028";NA;NA;NA;NA;NA
"15782";"C18355";"map01057";"Biosynthesis of type II polyketide products";"(R)-Chiral alcohol";"124489029";NA;NA;NA;NA;NA
"15783";"C18355";"map01110";"Biosynthesis of secondary metabolites";"(R)-Chiral alcohol";"124489029";NA;NA;NA;NA;NA
"15784";"C18356";"map01100";"Metabolic pathways";"(S)-Hemiketal";"124489030";NA;NA;NA;NA;NA
"15785";"C18356";"map01057";"Biosynthesis of type II polyketide products";"(S)-Hemiketal";"124489030";NA;NA;NA;NA;NA
"15786";"C18356";"map01110";"Biosynthesis of secondary metabolites";"(S)-Hemiketal";"124489030";NA;NA;NA;NA;NA
"15787";"C18357";"map01057";"Biosynthesis of type II polyketide products";"(R)-Hemiketal";"124489031";NA;NA;NA;NA;NA
"15788";"C18357";"map01110";"Biosynthesis of secondary metabolites";"(R)-Hemiketal";"124489031";NA;NA;NA;NA;NA
"15789";"C18358";"map01057";"Biosynthesis of type II polyketide products";"DHKred-OH";"124489032";NA;NA;NA;NA;NA
"15790";"C18358";"map01110";"Biosynthesis of secondary metabolites";"DHKred-OH";"124489032";NA;NA;NA;NA;NA
"15791";"C18359";"map01057";"Biosynthesis of type II polyketide products";"Dihydrogranaticin";"124489033";NA;NA;NA;NA;NA
"15792";"C18359";"map01110";"Biosynthesis of secondary metabolites";"Dihydrogranaticin";"124489033";NA;NA;NA;NA;NA
"15793";"C18360";"map01057";"Biosynthesis of type II polyketide products";"Dihydrokalafungin dihydroquinone form";"124489034";NA;NA;NA;NA;NA
"15794";"C18360";"map01110";"Biosynthesis of secondary metabolites";"Dihydrokalafungin dihydroquinone form";"124489034";NA;NA;NA;NA;NA
"15795";"C18618";"map01054";"Nonribosomal peptide structures";"Aminomalonyl-[acp]";"124489292";NA;NA;NA;NA;NA
"15796";"C18625";"map00627";"Aminobenzoate degradation";"4-Nitrobenzoate";"124489299";NA;NA;NA;NA;NA
"15797";"C18625";"map01120";"Microbial metabolism in diverse environments";"4-Nitrobenzoate";"124489299";NA;NA;NA;NA;NA
"15798";"C18629";"map01057";"Biosynthesis of type II polyketide products";"Deoxynogalonate";"124489303";NA;NA;NA;NA;NA
"15799";"C18629";"map01100";"Metabolic pathways";"Deoxynogalonate";"124489303";NA;NA;NA;NA;NA
"15800";"C18629";"map01110";"Biosynthesis of secondary metabolites";"Deoxynogalonate";"124489303";NA;NA;NA;NA;NA
"15801";"C18630";"map01057";"Biosynthesis of type II polyketide products";"Nogalaviketone";"124489304";NA;NA;NA;NA;NA
"15802";"C18630";"map01100";"Metabolic pathways";"Nogalaviketone";"124489304";NA;NA;NA;NA;NA
"15803";"C18630";"map01110";"Biosynthesis of secondary metabolites";"Nogalaviketone";"124489304";NA;NA;NA;NA;NA
"15804";"C18631";"map01100";"Metabolic pathways";"Nogalavinone";"124489305";NA;NA;NA;NA;NA
"15805";"C18631";"map01057";"Biosynthesis of type II polyketide products";"Nogalavinone";"124489305";NA;NA;NA;NA;NA
"15806";"C18631";"map01110";"Biosynthesis of secondary metabolites";"Nogalavinone";"124489305";NA;NA;NA;NA;NA
"15807";"C18632";"map01057";"Biosynthesis of type II polyketide products";"1-OH-Nogalamycinone";"124489306";NA;NA;NA;NA;NA
"15808";"C18632";"map01110";"Biosynthesis of secondary metabolites";"1-OH-Nogalamycinone";"124489306";NA;NA;NA;NA;NA
"15809";"C18633";"map01057";"Biosynthesis of type II polyketide products";"Nogalamycin";"124489307";NA;NA;NA;NA;NA
"15810";"C18633";"map01110";"Biosynthesis of secondary metabolites";"Nogalamycin";"124489307";NA;NA;NA;NA;NA
"15811";"C18634";"map01057";"Biosynthesis of type II polyketide products";"Aclacinomycin T";"124489308";NA;NA;NA;NA;NA
"15812";"C18634";"map01110";"Biosynthesis of secondary metabolites";"Aclacinomycin T";"124489308";NA;NA;NA;NA;NA
"15813";"C18635";"map01057";"Biosynthesis of type II polyketide products";"Aclacinomycin S";"124489309";NA;NA;NA;NA;NA
"15814";"C18635";"map01110";"Biosynthesis of secondary metabolites";"Aclacinomycin S";"124489309";NA;NA;NA;NA;NA
"15815";"C18637";"map01057";"Biosynthesis of type II polyketide products";"Aclacinomycin N";"124489311";NA;NA;NA;NA;NA
"15816";"C18637";"map01110";"Biosynthesis of secondary metabolites";"Aclacinomycin N";"124489311";NA;NA;NA;NA;NA
"15817";"C18638";"map01057";"Biosynthesis of type II polyketide products";"Aclacinomycin A";"124489312";NA;NA;NA;NA;NA
"15818";"C18638";"map01110";"Biosynthesis of secondary metabolites";"Aclacinomycin A";"124489312";NA;NA;NA;NA;NA
"15819";"C18639";"map01057";"Biosynthesis of type II polyketide products";"Aclacinomycin Y";"124489313";NA;NA;NA;NA;NA
"15820";"C18639";"map01110";"Biosynthesis of secondary metabolites";"Aclacinomycin Y";"124489313";NA;NA;NA;NA;NA
"15821";"C18640";"map01057";"Biosynthesis of type II polyketide products";"epsilon-Rhodomycin T";"124489314";NA;NA;NA;NA;NA
"15822";"C18640";"map01110";"Biosynthesis of secondary metabolites";"epsilon-Rhodomycin T";"124489314";NA;NA;NA;NA;NA
"15823";"C18641";"map01057";"Biosynthesis of type II polyketide products";"15-Demethoxy-epsilon-rhodomycin";"124489315";NA;NA;NA;NA;NA
"15824";"C18641";"map01110";"Biosynthesis of secondary metabolites";"15-Demethoxy-epsilon-rhodomycin";"124489315";NA;NA;NA;NA;NA
"15825";"C18642";"map01057";"Biosynthesis of type II polyketide products";"beta-Rhodomycin";"124489316";NA;NA;NA;NA;NA
"15826";"C18642";"map01110";"Biosynthesis of secondary metabolites";"beta-Rhodomycin";"124489316";NA;NA;NA;NA;NA
"15827";"C18678";"map01057";"Biosynthesis of type II polyketide products";"UWM6";"124489352";NA;NA;NA;NA;NA
"15828";"C18678";"map01110";"Biosynthesis of secondary metabolites";"UWM6";"124489352";NA;NA;NA;NA;NA
"15829";"C18679";"map01057";"Biosynthesis of type II polyketide products";"2,3-Dehydro-UWM6";"124489353";NA;NA;NA;NA;NA
"15830";"C18679";"map01110";"Biosynthesis of secondary metabolites";"2,3-Dehydro-UWM6";"124489353";NA;NA;NA;NA;NA
"15831";"C18680";"map01110";"Biosynthesis of secondary metabolites";"Jadomycin A";"124489354";NA;NA;NA;NA;NA
"15832";"C18680";"map01057";"Biosynthesis of type II polyketide products";"Jadomycin A";"124489354";NA;NA;NA;NA;NA
"15833";"C18681";"map01057";"Biosynthesis of type II polyketide products";"C1'-C9-Glycosylated UWM6";"124489355";NA;NA;NA;NA;NA
"15834";"C18681";"map01110";"Biosynthesis of secondary metabolites";"C1'-C9-Glycosylated UWM6";"124489355";NA;NA;NA;NA;NA
"15835";"C18682";"map01057";"Biosynthesis of type II polyketide products";"11-Deoxylandomycinone";"124489356";NA;NA;NA;NA;NA
"15836";"C18682";"map01110";"Biosynthesis of secondary metabolites";"11-Deoxylandomycinone";"124489356";NA;NA;NA;NA;NA
"15837";"C18683";"map01057";"Biosynthesis of type II polyketide products";"Landomycin H";"124489357";NA;NA;NA;NA;NA
"15838";"C18683";"map01110";"Biosynthesis of secondary metabolites";"Landomycin H";"124489357";NA;NA;NA;NA;NA
"15839";"C18684";"map01110";"Biosynthesis of secondary metabolites";"Landomycin D";"124489358";NA;NA;NA;NA;NA
"15840";"C18684";"map01057";"Biosynthesis of type II polyketide products";"Landomycin D";"124489358";NA;NA;NA;NA;NA
"15841";"C18685";"map01057";"Biosynthesis of type II polyketide products";"Landomycin E";"124489359";NA;NA;NA;NA;NA
"15842";"C18685";"map01110";"Biosynthesis of secondary metabolites";"Landomycin E";"124489359";NA;NA;NA;NA;NA
"15843";"C18699";"map04075";"Plant hormone signal transduction";"(-)-Jasmonoyl-L-isoleucine";"124489373";NA;NA;NA;NA;NA
"15844";"C18709";"map01100";"Metabolic pathways";"Decaketide tricyclic intermediate";"124489383";NA;NA;NA;NA;NA
"15845";"C18709";"map01057";"Biosynthesis of type II polyketide products";"Decaketide tricyclic intermediate";"124489383";NA;NA;NA;NA;NA
"15846";"C18709";"map01110";"Biosynthesis of secondary metabolites";"Decaketide tricyclic intermediate";"124489383";NA;NA;NA;NA;NA
"15847";"C18710";"map01057";"Biosynthesis of type II polyketide products";"3A-Deolivosylpremithramycin B";"124489384";NA;NA;NA;NA;NA
"15848";"C18710";"map01100";"Metabolic pathways";"3A-Deolivosylpremithramycin B";"124489384";NA;NA;NA;NA;NA
"15849";"C18710";"map01110";"Biosynthesis of secondary metabolites";"3A-Deolivosylpremithramycin B";"124489384";NA;NA;NA;NA;NA
"15850";"C18711";"map01057";"Biosynthesis of type II polyketide products";"Mithramycin DK";"124489385";NA;NA;NA;NA;NA
"15851";"C18711";"map01100";"Metabolic pathways";"Mithramycin DK";"124489385";NA;NA;NA;NA;NA
"15852";"C18711";"map01110";"Biosynthesis of secondary metabolites";"Mithramycin DK";"124489385";NA;NA;NA;NA;NA
"15853";"C18778";"map01057";"Biosynthesis of type II polyketide products";"8-D-Olivosyl-landomycin";"124489452";NA;NA;NA;NA;NA
"15854";"C18778";"map01110";"Biosynthesis of secondary metabolites";"8-D-Olivosyl-landomycin";"124489452";NA;NA;NA;NA;NA
"15855";"C18796";"map00460";"Cyanoamino acid metabolism";"(2R)-2-Hydroxy-2-methylbutanenitrile";"124489470";NA;NA;NA;NA;NA
"15856";"C18796";"map01110";"Biosynthesis of secondary metabolites";"(2R)-2-Hydroxy-2-methylbutanenitrile";"124489470";NA;NA;NA;NA;NA
"15857";"C18799";"map00680";"Methane metabolism";"5-Methyl-H4SPT";"124489473";NA;NA;NA;NA;NA
"15858";"C18799";"map01100";"Metabolic pathways";"5-Methyl-H4SPT";"124489473";NA;NA;NA;NA;NA
"15859";"C18799";"map01120";"Microbial metabolism in diverse environments";"5-Methyl-H4SPT";"124489473";NA;NA;NA;NA;NA
"15860";"C18799";"map01200";"Carbon metabolism";"5-Methyl-H4SPT";"124489473";NA;NA;NA;NA;NA
"15861";"C18802";"map00680";"Methane metabolism";"Tetrahydrosarcinapterin";"124489476";NA;NA;NA;NA;NA
"15862";"C18802";"map00790";"Folate biosynthesis";"Tetrahydrosarcinapterin";"124489476";NA;NA;NA;NA;NA
"15863";"C18802";"map01100";"Metabolic pathways";"Tetrahydrosarcinapterin";"124489476";NA;NA;NA;NA;NA
"15864";"C18802";"map01120";"Microbial metabolism in diverse environments";"Tetrahydrosarcinapterin";"124489476";NA;NA;NA;NA;NA
"15865";"C18802";"map01240";"Biosynthesis of cofactors";"Tetrahydrosarcinapterin";"124489476";NA;NA;NA;NA;NA
"15866";"C18802";"map01200";"Carbon metabolism";"Tetrahydrosarcinapterin";"124489476";NA;NA;NA;NA;NA
"15867";"C18822";"map01057";"Biosynthesis of type II polyketide products";"Landomycin A";"124489496";NA;NA;NA;NA;NA
"15868";"C18823";"map01057";"Biosynthesis of type II polyketide products";"Landomycin B";"124489497";NA;NA;NA;NA;NA
"15869";"C18824";"map01057";"Biosynthesis of type II polyketide products";"Landomycin J";"124489498";NA;NA;NA;NA;NA
"15870";"C18835";"map01057";"Biosynthesis of type II polyketide products";"(R)-DNPA";"124489509";NA;NA;NA;NA;NA
"15871";"C18835";"map01110";"Biosynthesis of secondary metabolites";"(R)-DNPA";"124489509";NA;NA;NA;NA;NA
"15872";"C18846";"map00522";"Biosynthesis of 12-, 14- and 16-membered macrolides";"Mycinamicin IV";"135626100";NA;NA;NA;NA;NA
"15873";"C18846";"map01100";"Metabolic pathways";"Mycinamicin IV";"135626100";NA;NA;NA;NA;NA
"15874";"C18846";"map01110";"Biosynthesis of secondary metabolites";"Mycinamicin IV";"135626100";NA;NA;NA;NA;NA
"15875";"C18847";"map00522";"Biosynthesis of 12-, 14- and 16-membered macrolides";"Mycinamicin V";"135626101";NA;NA;NA;NA;NA
"15876";"C18847";"map01100";"Metabolic pathways";"Mycinamicin V";"135626101";NA;NA;NA;NA;NA
"15877";"C18847";"map01110";"Biosynthesis of secondary metabolites";"Mycinamicin V";"135626101";NA;NA;NA;NA;NA
"15878";"C18870";"map00450";"Selenocompound metabolism";"Selenodiglutathione";"124489542";NA;NA;NA;NA;NA
"15879";"C18871";"map00450";"Selenocompound metabolism";"Glutathioselenol";"124489543";NA;NA;NA;NA;NA
"15880";"C18872";"map00450";"Selenocompound metabolism";"Trimethylselenonium";"124489544";NA;NA;NA;NA;NA
"15881";"C18893";"map00450";"Selenocompound metabolism";"1-Methylseleno-N-acetyl-D-galactosamine";"124489565";NA;NA;NA;NA;NA
"15882";"C18902";"map00450";"Selenocompound metabolism";"Methylselenic acid";"124489574";NA;NA;NA;NA;NA
"15883";"C18904";"map00450";"Selenocompound metabolism";"Methylselenopyruvate";"124489576";NA;NA;NA;NA;NA
"15884";"C18905";"map00450";"Selenocompound metabolism";"Methylselenocysteine Se-oxide";"124489577";NA;NA;NA;NA;NA
"15885";"C18910";"map00740";"Riboflavin metabolism";"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one";"124489582";NA;NA;NA;NA;NA
"15886";"C18910";"map01100";"Metabolic pathways";"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one";"124489582";NA;NA;NA;NA;NA
"15887";"C18910";"map01240";"Biosynthesis of cofactors";"2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one";"124489582";NA;NA;NA;NA;NA
"15888";"C18911";"map00770";"Pantothenate and CoA biosynthesis";"(R)-4-Phosphopantoate";"124489583";NA;NA;NA;NA;NA
"15889";"C18911";"map01100";"Metabolic pathways";"(R)-4-Phosphopantoate";"124489583";NA;NA;NA;NA;NA
"15890";"C18911";"map01240";"Biosynthesis of cofactors";"(R)-4-Phosphopantoate";"124489583";NA;NA;NA;NA;NA
"15891";"C18933";"map00361";"Chlorocyclohexane and chlorobenzene degradation";"Chloranil";"124489605";NA;NA;NA;NA;NA
"15892";"C18933";"map01100";"Metabolic pathways";"Chloranil";"124489605";NA;NA;NA;NA;NA
"15893";"C18933";"map01120";"Microbial metabolism in diverse environments";"Chloranil";"124489605";NA;NA;NA;NA;NA
"15894";"C18933";"map05208";"Chemical carcinogenesis - reactive oxygen species";"Chloranil";"124489605";NA;NA;NA;NA;NA
"15895";"C19079";"map00903";"Limonene degradation";"(4R)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone";"124489751";NA;NA;NA;NA;NA
"15896";"C19079";"map01120";"Microbial metabolism in diverse environments";"(4R)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone";"124489751";NA;NA;NA;NA;NA
"15897";"C19081";"map00903";"Limonene degradation";"(4S)-Limonene-1,2-epoxide";"124489753";NA;NA;NA;NA;NA
"15898";"C19081";"map01120";"Microbial metabolism in diverse environments";"(4S)-Limonene-1,2-epoxide";"124489753";NA;NA;NA;NA;NA
"15899";"C19082";"map00903";"Limonene degradation";"(1R,2R,4S)-Limonene-1,2-diol";"124489754";NA;NA;NA;NA;NA
"15900";"C19082";"map01120";"Microbial metabolism in diverse environments";"(1R,2R,4S)-Limonene-1,2-diol";"124489754";NA;NA;NA;NA;NA
"15901";"C19083";"map00903";"Limonene degradation";"(1R,4S)-1-Hydroxy-2-oxolimonene";"124489755";NA;NA;NA;NA;NA
"15902";"C19083";"map01120";"Microbial metabolism in diverse environments";"(1R,4S)-1-Hydroxy-2-oxolimonene";"124489755";NA;NA;NA;NA;NA
"15903";"C19084";"map00903";"Limonene degradation";"(4S)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone";"124489756";NA;NA;NA;NA;NA
"15904";"C19084";"map01120";"Microbial metabolism in diverse environments";"(4S)-7-Hydroxy-4-isopropenyl-7-methyl-2-oxo-oxepanone";"124489756";NA;NA;NA;NA;NA
"15905";"C19151";"map00680";"Methane metabolism";"Coenzyme F420-3";"124489823";NA;NA;NA;NA;NA
"15906";"C19151";"map01120";"Microbial metabolism in diverse environments";"Coenzyme F420-3";"124489823";NA;NA;NA;NA;NA
"15907";"C19151";"map01100";"Metabolic pathways";"Coenzyme F420-3";"124489823";NA;NA;NA;NA;NA
"15908";"C19152";"map00680";"Methane metabolism";"Coenzyme F420-1";"124489824";NA;NA;NA;NA;NA
"15909";"C19152";"map01100";"Metabolic pathways";"Coenzyme F420-1";"124489824";NA;NA;NA;NA;NA
"15910";"C19152";"map01120";"Microbial metabolism in diverse environments";"Coenzyme F420-1";"124489824";NA;NA;NA;NA;NA
"15911";"C19152";"map01240";"Biosynthesis of cofactors";"Coenzyme F420-1";"124489824";NA;NA;NA;NA;NA
"15912";"C19153";"map00680";"Methane metabolism";"Coenzyme F420-0";"124489825";NA;NA;NA;NA;NA
"15913";"C19153";"map01100";"Metabolic pathways";"Coenzyme F420-0";"124489825";NA;NA;NA;NA;NA
"15914";"C19153";"map01120";"Microbial metabolism in diverse environments";"Coenzyme F420-0";"124489825";NA;NA;NA;NA;NA
"15915";"C19153";"map01240";"Biosynthesis of cofactors";"Coenzyme F420-0";"124489825";NA;NA;NA;NA;NA
"15916";"C19154";"map00680";"Methane metabolism";"7,8-Didemethyl-8-hydroxy-5-deazariboflavin";"124489826";NA;NA;NA;NA;NA
"15917";"C19154";"map01100";"Metabolic pathways";"7,8-Didemethyl-8-hydroxy-5-deazariboflavin";"124489826";NA;NA;NA;NA;NA
"15918";"C19154";"map01120";"Microbial metabolism in diverse environments";"7,8-Didemethyl-8-hydroxy-5-deazariboflavin";"124489826";NA;NA;NA;NA;NA
"15919";"C19154";"map01240";"Biosynthesis of cofactors";"7,8-Didemethyl-8-hydroxy-5-deazariboflavin";"124489826";NA;NA;NA;NA;NA
"15920";"C19155";"map00680";"Methane metabolism";"(2S)-Lactyl-2-diphospho-5'-guanosine";"124489827";NA;NA;NA;NA;NA
"15921";"C19155";"map01120";"Microbial metabolism in diverse environments";"(2S)-Lactyl-2-diphospho-5'-guanosine";"124489827";NA;NA;NA;NA;NA
"15922";"C19155";"map01100";"Metabolic pathways";"(2S)-Lactyl-2-diphospho-5'-guanosine";"124489827";NA;NA;NA;NA;NA
"15923";"C19155";"map01240";"Biosynthesis of cofactors";"(2S)-Lactyl-2-diphospho-5'-guanosine";"124489827";NA;NA;NA;NA;NA
"15924";"C19156";"map00680";"Methane metabolism";"(2S)-2-Phospholactate";"124489828";NA;NA;NA;NA;NA
"15925";"C19156";"map01100";"Metabolic pathways";"(2S)-2-Phospholactate";"124489828";NA;NA;NA;NA;NA
"15926";"C19156";"map01120";"Microbial metabolism in diverse environments";"(2S)-2-Phospholactate";"124489828";NA;NA;NA;NA;NA
"15927";"C19156";"map01240";"Biosynthesis of cofactors";"(2S)-2-Phospholactate";"124489828";NA;NA;NA;NA;NA
"15928";"C19164";"map05204";"Chemical carcinogenesis - DNA adducts";"Sulfur mustard";"124489836";NA;NA;NA;NA;NA
"15929";"C19171";"map05208";"Chemical carcinogenesis - reactive oxygen species";"Cobalt";"124489843";NA;NA;NA;NA;NA
"15930";"C19180";"map05204";"Chemical carcinogenesis - DNA adducts";"2-Amino-3-methylimidazo[4,5-f]quinoline";"124489852";NA;NA;NA;NA;NA
"15931";"C19190";"map05152";"Tuberculosis";"Trehalose-6,6'-dibehenate";"124489862";NA;NA;NA;NA;NA
"15932";"C19255";"map05204";"Chemical carcinogenesis - DNA adducts";"MeIQx";"124489927";NA;NA;NA;NA;NA
"15933";"C19317";"map04750";"Inflammatory mediator regulation of TRP channels";"Allyl isothiocyanate";"124489989";NA;NA;NA;NA;NA
"15934";"C19378";"map04742";"Taste transduction";"Cyclamate";"124490050";NA;NA;NA;NA;NA
"15935";"C19418";"map00073";"Cutin, suberine and wax biosynthesis";"9,10-Epoxystearate";"124490090";NA;NA;NA;NA;NA
"15936";"C19488";"map00980";"Metabolism of xenobiotics by cytochrome P450";"7,12-Dimethylbenz[a]anthracene";"124490160";NA;NA;NA;NA;NA
"15937";"C19488";"map05204";"Chemical carcinogenesis - DNA adducts";"7,12-Dimethylbenz[a]anthracene";"124490160";NA;NA;NA;NA;NA
"15938";"C19489";"map00980";"Metabolism of xenobiotics by cytochrome P450";"1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene";"124490161";NA;NA;NA;NA;NA
"15939";"C19489";"map05204";"Chemical carcinogenesis - DNA adducts";"1a,11b-Dihydro-4,9-dimethylbenz[a]anthra[3,4-b]oxirene";"124490161";NA;NA;NA;NA;NA
"15940";"C19490";"map00980";"Metabolism of xenobiotics by cytochrome P450";"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene";"124490162";NA;NA;NA;NA;NA
"15941";"C19490";"map05204";"Chemical carcinogenesis - DNA adducts";"trans-3,4-Dihydro-3,4-dihydroxy-7,12-dimethylbenz[a]anthracene";"124490162";NA;NA;NA;NA;NA
"15942";"C19491";"map00460";"Cyanoamino acid metabolism";"(E)-2-Methylbutanal oxime";"124490163";NA;NA;NA;NA;NA
"15943";"C19491";"map00966";"Glucosinolate biosynthesis";"(E)-2-Methylbutanal oxime";"124490163";NA;NA;NA;NA;NA
"15944";"C19491";"map01110";"Biosynthesis of secondary metabolites";"(E)-2-Methylbutanal oxime";"124490163";NA;NA;NA;NA;NA
"15945";"C19491";"map01210";"2-Oxocarboxylic acid metabolism";"(E)-2-Methylbutanal oxime";"124490163";NA;NA;NA;NA;NA
"15946";"C19525";"map05204";"Chemical carcinogenesis - DNA adducts";"Sudan I";"124490197";NA;NA;NA;NA;NA
"15947";"C19559";"map00980";"Metabolism of xenobiotics by cytochrome P450";"(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol";"124490231";NA;NA;NA;NA;NA
"15948";"C19559";"map05204";"Chemical carcinogenesis - DNA adducts";"(1aalpha,2beta,3alpha,11calpha)-1a,2,3,11c-Tetrahydro-6,11-dimethylbenzo[6,7]phenanthro[3,4-b]oxirene-2,3-diol";"124490231";NA;NA;NA;NA;NA
"15949";"C19561";"map00980";"Metabolism of xenobiotics by cytochrome P450";"7-Hydroxymethyl-12-methylbenz[a]anthracene";"124490233";NA;NA;NA;NA;NA
"15950";"C19561";"map05204";"Chemical carcinogenesis - DNA adducts";"7-Hydroxymethyl-12-methylbenz[a]anthracene";"124490233";NA;NA;NA;NA;NA
"15951";"C19562";"map00980";"Metabolism of xenobiotics by cytochrome P450";"7-Hydroxymethyl-12-methylbenz[a]anthracene sulfate";"124490234";NA;NA;NA;NA;NA
